1.6492 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
101.9760 	EXP 	text_6: text = '§ £'
101.9760 	EXP 	image_2: image = 'source/neutral/4005.JPG'
101.9760 	EXP 	Leftlabel_2: text = 'No'
101.9760 	EXP 	Rightlabel_2: text = 'Yes'
101.9760 	EXP 	hintext_2: text = '你看到的符号对和前一项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
101.9760 	EXP 	text_6: autoDraw = True
101.9760 	EXP 	Leftlabel_2: autoDraw = True
101.9760 	EXP 	Rightlabel_2: autoDraw = True
101.9760 	EXP 	hintext_2: autoDraw = True
101.9775 	DATA 	Keypress: s
102.4616 	EXP 	image_2: autoDraw = True
102.4799 	EXP 	text_6: autoDraw = False
102.9534 	EXP 	New trial (rep=0, index=18): {'sign': '§ £', 'corrAns': 'k', 'Pic': 'source/neutral/7182.JPG'}
102.9700 	EXP 	text_6: autoDraw = False
102.9700 	EXP 	image_2: autoDraw = False
102.9700 	EXP 	Leftlabel_2: autoDraw = False
102.9700 	EXP 	Rightlabel_2: autoDraw = False
102.9700 	EXP 	hintext_2: autoDraw = False
102.9700 	EXP 	text_6: text = '§ £'
102.9700 	EXP 	image_2: image = 'source/neutral/7182.JPG'
102.9700 	EXP 	Leftlabel_2: text = 'No'
102.9700 	EXP 	Rightlabel_2: text = 'Yes'
102.9700 	EXP 	hintext_2: text = '你看到的符号对和前一项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
102.9700 	EXP 	text_6: autoDraw = True
102.9700 	EXP 	Leftlabel_2: autoDraw = True
102.9700 	EXP 	Rightlabel_2: autoDraw = True
102.9700 	EXP 	hintext_2: autoDraw = True
102.9718 	DATA 	Keypress: s
103.4558 	EXP 	image_2: autoDraw = True
103.4735 	EXP 	text_6: autoDraw = False
103.6683 	EXP 	New trial (rep=0, index=19): {'sign': '¥ §', 'corrAns': 's', 'Pic': 'source/neutral/9070.JPG'}
103.6851 	EXP 	text_6: autoDraw = False
103.6851 	EXP 	image_2: autoDraw = False
103.6851 	EXP 	Leftlabel_2: autoDraw = False
103.6851 	EXP 	Rightlabel_2: autoDraw = False
103.6851 	EXP 	hintext_2: autoDraw = False
103.6851 	EXP 	text_6: height = 0.05
103.6851 	EXP 	text_6: height = 0.05
103.6851 	EXP 	text_6: height = 0.05
103.6851 	EXP 	text_6: text = '¥ §'
103.6851 	EXP 	image_2: image = 'source/neutral/9070.JPG'
103.6851 	EXP 	Leftlabel_2: text = 'No'
103.6851 	EXP 	Rightlabel_2: text = 'Yes'
103.6851 	EXP 	hintext_2: text = '你看到的符号对和前一项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
103.6851 	EXP 	text_6: autoDraw = True
103.6851 	EXP 	Leftlabel_2: autoDraw = True
103.6851 	EXP 	Rightlabel_2: autoDraw = True
103.6851 	EXP 	hintext_2: autoDraw = True
103.6865 	DATA 	Keypress: k
104.1706 	EXP 	image_2: autoDraw = True
104.1890 	EXP 	text_6: autoDraw = False
104.5234 	EXP 	New trial (rep=0, index=20): {'sign': '§ £', 'corrAns': 's', 'Pic': 'source/neutral/6530.JPG'}
104.5397 	EXP 	text_6: autoDraw = False
104.5397 	EXP 	image_2: autoDraw = False
104.5397 	EXP 	Leftlabel_2: autoDraw = False
104.5397 	EXP 	Rightlabel_2: autoDraw = False
104.5397 	EXP 	hintext_2: autoDraw = False
104.5397 	EXP 	text_6: height = 0.05
104.5397 	EXP 	text_6: height = 0.05
104.5397 	EXP 	text_6: height = 0.05
104.5397 	EXP 	text_6: text = '§ £'
104.5397 	EXP 	image_2: image = 'source/neutral/6530.JPG'
104.5397 	EXP 	Leftlabel_2: text = 'No'
104.5397 	EXP 	Rightlabel_2: text = 'Yes'
104.5397 	EXP 	hintext_2: text = '你看到的符号对和前一项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
104.5397 	EXP 	text_6: autoDraw = True
104.5397 	EXP 	Leftlabel_2: autoDraw = True
104.5397 	EXP 	Rightlabel_2: autoDraw = True
104.5397 	EXP 	hintext_2: autoDraw = True
104.5412 	DATA 	Keypress: s
105.0252 	EXP 	image_2: autoDraw = True
105.0433 	EXP 	text_6: autoDraw = False
105.4426 	EXP 	text_6: autoDraw = False
105.4426 	EXP 	image_2: autoDraw = False
105.4426 	EXP 	Leftlabel_2: autoDraw = False
105.4426 	EXP 	Rightlabel_2: autoDraw = False
105.4426 	EXP 	hintext_2: autoDraw = False
105.4426 	EXP 	text_7: height = 0.08
105.4426 	EXP 	text_7: height = 0.08
105.4426 	EXP 	text_7: height = 0.08
105.4426 	EXP 	text_7: text = '你本次试验的准确率为 19/20. \n\n平均反应时为=0.7589\n\n请按任意键以继续。'
105.4426 	EXP 	text_7: autoDraw = True
105.4439 	DATA 	Keypress: s
110.4313 	EXP 	New trial (rep=0, index=2): {'back': '3-back', 'emotion': 'negative', 'plocation': 'practice_nag_3.xlsx', 'tlocation': 'nag_3.xlsx', 'Mtext': '3-back\n\n在本轮实验中，\n您需要牢牢记住当前的符号对的值，\n\n并判断是否与向前追溯的第三个符号对相等。\n\n按任意键以继续\n', 'Ftext': '3-back\n\n好了，准备开始正式测试了吗？\n如果你看到的符号对和之前第三项相匹配，\n请在3.5秒内按下 "K"键。\n\n否则请按"S"键。\n\n如果你准备好了，\n请按任何键开始实验。', 'hint': '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。', 'length': 23}
110.4547 	EXP 	text_7: autoDraw = False
110.4547 	EXP 	text_2: height = 0.05
110.4547 	EXP 	text_2: height = 0.05
110.4547 	EXP 	text_2: height = 0.05
110.4547 	EXP 	text_2: text = '3-back\n\n在本轮实验中，\n您需要牢牢记住当前的符号对的值，\n\n并判断是否与向前追溯的第三个符号对相等。\n\n按任意键以继续\n'
110.4547 	EXP 	text_2: autoDraw = True
111.6311 	EXP 	text_2: autoDraw = False
111.6311 	EXP 	Pre_instruction: autoDraw = True
111.6325 	DATA 	Keypress: space
113.6669 	EXP 	Imported practice_nag_3.xlsx as conditions, 8 conditions, 3 params
113.6672 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
113.6674 	EXP 	New trial (rep=0, index=0): {'sign': '§ £', 'corrAns': 'None', 'Pic': 'source/negative/2700.JPG'}
113.6966 	EXP 	Pre_instruction: autoDraw = False
113.6966 	EXP 	text_3: height = 0.05
113.6966 	EXP 	text_3: height = 0.05
113.6966 	EXP 	text_3: height = 0.05
113.6966 	EXP 	text_3: text = '§ £'
113.6966 	EXP 	image: image = 'source/negative/2700.JPG'
113.6966 	EXP 	hintext: height = 0.04
113.6966 	EXP 	hintext: height = 0.04
113.6966 	EXP 	hintext: height = 0.04
113.6966 	EXP 	hintext: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
113.6966 	EXP 	Leftlabel: text = 'No'
113.6966 	EXP 	Rightlabel: text = 'Yes'
113.6966 	EXP 	text_3: autoDraw = True
113.6966 	EXP 	hintext: autoDraw = True
113.6966 	EXP 	hintext: autoDraw = False
113.6966 	EXP 	Leftlabel: autoDraw = True
113.6966 	EXP 	Leftlabel: autoDraw = False
113.6966 	EXP 	Rightlabel: autoDraw = True
113.6966 	EXP 	Rightlabel: autoDraw = False
113.6978 	DATA 	Keypress: space
114.1579 	EXP 	image: autoDraw = True
114.2003 	EXP 	text_3: autoDraw = False
117.1540 	EXP 	New trial (rep=0, index=1): {'sign': '£ ‡', 'corrAns': 'None', 'Pic': 'source/negative/9570.JPG'}
117.1761 	EXP 	image: autoDraw = False
117.1761 	EXP 	text_3: autoDraw = False
117.1761 	EXP 	image: autoDraw = False
117.1761 	EXP 	hintext: autoDraw = False
117.1761 	EXP 	Leftlabel: autoDraw = False
117.1761 	EXP 	Rightlabel: autoDraw = False
117.1761 	EXP 	feedback_01: foreColor = <psychopy.colors.Color: green, alpha=1.0>
117.1761 	EXP 	feedback_01: text = 'Correct! RT=0.404s'
117.1761 	EXP 	feedback_01: autoDraw = True
117.1761 	EXP 	feedback_01: autoDraw = False
117.1761 	EXP 	feedback_01: autoDraw = False
117.1761 	EXP 	text_3: height = 0.05
117.1761 	EXP 	text_3: height = 0.05
117.1761 	EXP 	text_3: height = 0.05
117.1761 	EXP 	text_3: text = '£ ‡'
117.1761 	EXP 	image: image = 'source/negative/9570.JPG'
117.1761 	EXP 	hintext: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
117.1761 	EXP 	Leftlabel: text = 'No'
117.1761 	EXP 	Rightlabel: text = 'Yes'
117.1761 	EXP 	text_3: autoDraw = True
117.1761 	EXP 	hintext: autoDraw = True
117.1761 	EXP 	hintext: autoDraw = False
117.1761 	EXP 	Leftlabel: autoDraw = True
117.1761 	EXP 	Leftlabel: autoDraw = False
117.1761 	EXP 	Rightlabel: autoDraw = True
117.1761 	EXP 	Rightlabel: autoDraw = False
117.6557 	EXP 	image: autoDraw = True
117.6798 	EXP 	text_3: autoDraw = False
120.6564 	EXP 	New trial (rep=0, index=2): {'sign': '§ ‡', 'corrAns': 'None', 'Pic': 'source/negative/1111.JPG'}
120.6785 	EXP 	image: autoDraw = False
120.6785 	EXP 	text_3: autoDraw = False
120.6785 	EXP 	image: autoDraw = False
120.6785 	EXP 	hintext: autoDraw = False
120.6785 	EXP 	Leftlabel: autoDraw = False
120.6785 	EXP 	Rightlabel: autoDraw = False
120.6785 	EXP 	feedback_01: foreColor = <psychopy.colors.Color: green, alpha=1.0>
120.6785 	EXP 	feedback_01: text = 'Correct! RT=0.404s'
120.6785 	EXP 	feedback_01: autoDraw = True
120.6785 	EXP 	feedback_01: autoDraw = False
120.6785 	EXP 	feedback_01: autoDraw = False
120.6785 	EXP 	text_3: height = 0.05
120.6785 	EXP 	text_3: height = 0.05
120.6785 	EXP 	text_3: height = 0.05
120.6785 	EXP 	text_3: text = '§ ‡'
120.6785 	EXP 	image: image = 'source/negative/1111.JPG'
120.6785 	EXP 	hintext: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
120.6785 	EXP 	Leftlabel: text = 'No'
120.6785 	EXP 	Rightlabel: text = 'Yes'
120.6785 	EXP 	text_3: autoDraw = True
120.6785 	EXP 	hintext: autoDraw = True
120.6785 	EXP 	hintext: autoDraw = False
120.6785 	EXP 	Leftlabel: autoDraw = True
120.6785 	EXP 	Leftlabel: autoDraw = False
120.6785 	EXP 	Rightlabel: autoDraw = True
120.6785 	EXP 	Rightlabel: autoDraw = False
121.1584 	EXP 	image: autoDraw = True
121.1830 	EXP 	text_3: autoDraw = False
124.1535 	EXP 	New trial (rep=0, index=3): {'sign': '§ £', 'corrAns': 'k', 'Pic': 'source/negative/7920.JPG'}
124.1761 	EXP 	image: autoDraw = False
124.1761 	EXP 	text_3: autoDraw = False
124.1761 	EXP 	image: autoDraw = False
124.1761 	EXP 	hintext: autoDraw = False
124.1761 	EXP 	Leftlabel: autoDraw = False
124.1761 	EXP 	Rightlabel: autoDraw = False
124.1761 	EXP 	feedback_01: foreColor = <psychopy.colors.Color: green, alpha=1.0>
124.1761 	EXP 	feedback_01: text = 'Correct! RT=0.404s'
124.1761 	EXP 	feedback_01: autoDraw = True
124.1761 	EXP 	feedback_01: autoDraw = False
124.1761 	EXP 	feedback_01: autoDraw = False
124.1761 	EXP 	text_3: height = 0.05
124.1761 	EXP 	text_3: height = 0.05
124.1761 	EXP 	text_3: height = 0.05
124.1761 	EXP 	text_3: text = '§ £'
124.1761 	EXP 	image: image = 'source/negative/7920.JPG'
124.1761 	EXP 	hintext: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
124.1761 	EXP 	Leftlabel: text = 'No'
124.1761 	EXP 	Rightlabel: text = 'Yes'
124.1761 	EXP 	text_3: autoDraw = True
124.1761 	EXP 	hintext: autoDraw = True
124.1761 	EXP 	Leftlabel: autoDraw = True
124.1761 	EXP 	Rightlabel: autoDraw = True
124.4540 	EXP 	text_3: autoDraw = False
124.4540 	EXP 	image: autoDraw = False
124.4540 	EXP 	hintext: autoDraw = False
124.4540 	EXP 	Leftlabel: autoDraw = False
124.4540 	EXP 	Rightlabel: autoDraw = False
124.4540 	EXP 	feedback_01: foreColor = <psychopy.colors.Color: green, alpha=1.0>
124.4540 	EXP 	feedback_01: height = 0.1
124.4540 	EXP 	feedback_01: height = 0.1
124.4540 	EXP 	feedback_01: height = 0.1
124.4540 	EXP 	feedback_01: text = 'Correct! RT=0.259s'
124.4540 	EXP 	feedback_01: autoDraw = True
124.4547 	DATA 	Keypress: k
125.4499 	EXP 	New trial (rep=0, index=4): {'sign': '¥ £', 'corrAns': 's', 'Pic': 'source/negative/9080.JPG'}
125.4669 	EXP 	feedback_01: autoDraw = False
125.4669 	EXP 	feedback_01: autoDraw = False
125.4669 	EXP 	text_3: height = 0.05
125.4669 	EXP 	text_3: height = 0.05
125.4669 	EXP 	text_3: height = 0.05
125.4669 	EXP 	text_3: text = '¥ £'
125.4669 	EXP 	image: image = 'source/negative/9080.JPG'
125.4669 	EXP 	hintext: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
125.4669 	EXP 	Leftlabel: text = 'No'
125.4669 	EXP 	Rightlabel: text = 'Yes'
125.4669 	EXP 	text_3: autoDraw = True
125.4669 	EXP 	hintext: autoDraw = True
125.4669 	EXP 	Leftlabel: autoDraw = True
125.4669 	EXP 	Rightlabel: autoDraw = True
125.9525 	EXP 	image: autoDraw = True
125.9708 	EXP 	text_3: autoDraw = False
126.0299 	EXP 	text_3: autoDraw = False
126.0299 	EXP 	image: autoDraw = False
126.0299 	EXP 	hintext: autoDraw = False
126.0299 	EXP 	Leftlabel: autoDraw = False
126.0299 	EXP 	Rightlabel: autoDraw = False
126.0299 	EXP 	feedback_01: foreColor = <psychopy.colors.Color: red, alpha=1.0>
126.0299 	EXP 	feedback_01: height = 0.1
126.0299 	EXP 	feedback_01: height = 0.1
126.0299 	EXP 	feedback_01: height = 0.1
126.0299 	EXP 	feedback_01: text = 'Oops! That was wrong\nX'
126.0299 	EXP 	feedback_01: autoDraw = True
126.0308 	DATA 	Keypress: k
127.0254 	EXP 	New trial (rep=0, index=5): {'sign': '¤ #', 'corrAns': 's', 'Pic': 'source/negative/3051.JPG'}
127.0546 	EXP 	feedback_01: autoDraw = False
127.0546 	EXP 	feedback_01: autoDraw = False
127.0546 	EXP 	text_3: height = 0.05
127.0546 	EXP 	text_3: height = 0.05
127.0546 	EXP 	text_3: height = 0.05
127.0546 	EXP 	text_3: text = '¤ #'
127.0546 	EXP 	image: image = 'source/negative/3051.JPG'
127.0546 	EXP 	hintext: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
127.0546 	EXP 	Leftlabel: text = 'No'
127.0546 	EXP 	Rightlabel: text = 'Yes'
127.0546 	EXP 	text_3: autoDraw = True
127.0546 	EXP 	hintext: autoDraw = True
127.0546 	EXP 	Leftlabel: autoDraw = True
127.0546 	EXP 	Rightlabel: autoDraw = True
127.5283 	EXP 	image: autoDraw = True
127.5584 	EXP 	text_3: autoDraw = False
128.3755 	EXP 	text_3: autoDraw = False
128.3755 	EXP 	image: autoDraw = False
128.3755 	EXP 	hintext: autoDraw = False
128.3755 	EXP 	Leftlabel: autoDraw = False
128.3755 	EXP 	Rightlabel: autoDraw = False
128.3755 	EXP 	feedback_01: foreColor = <psychopy.colors.Color: green, alpha=1.0>
128.3755 	EXP 	feedback_01: height = 0.1
128.3755 	EXP 	feedback_01: height = 0.1
128.3755 	EXP 	feedback_01: height = 0.1
128.3755 	EXP 	feedback_01: text = 'Correct! RT=1.309s'
128.3755 	EXP 	feedback_01: autoDraw = True
128.3765 	DATA 	Keypress: s
129.3712 	EXP 	New trial (rep=0, index=6): {'sign': '¥ §', 'corrAns': 's', 'Pic': 'source/negative/9041.JPG'}
129.3940 	EXP 	feedback_01: autoDraw = False
129.3940 	EXP 	feedback_01: autoDraw = False
129.3940 	EXP 	text_3: height = 0.05
129.3940 	EXP 	text_3: height = 0.05
129.3940 	EXP 	text_3: height = 0.05
129.3940 	EXP 	text_3: text = '¥ §'
129.3940 	EXP 	image: image = 'source/negative/9041.JPG'
129.3940 	EXP 	hintext: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
129.3940 	EXP 	Leftlabel: text = 'No'
129.3940 	EXP 	Rightlabel: text = 'Yes'
129.3940 	EXP 	text_3: autoDraw = True
129.3940 	EXP 	hintext: autoDraw = True
129.3940 	EXP 	Leftlabel: autoDraw = True
129.3940 	EXP 	Rightlabel: autoDraw = True
129.8736 	EXP 	image: autoDraw = True
129.8979 	EXP 	text_3: autoDraw = False
130.2542 	EXP 	text_3: autoDraw = False
130.2542 	EXP 	image: autoDraw = False
130.2542 	EXP 	hintext: autoDraw = False
130.2542 	EXP 	Leftlabel: autoDraw = False
130.2542 	EXP 	Rightlabel: autoDraw = False
130.2542 	EXP 	feedback_01: foreColor = <psychopy.colors.Color: green, alpha=1.0>
130.2542 	EXP 	feedback_01: height = 0.1
130.2542 	EXP 	feedback_01: height = 0.1
130.2542 	EXP 	feedback_01: height = 0.1
130.2542 	EXP 	feedback_01: text = 'Correct! RT=0.849s'
130.2542 	EXP 	feedback_01: autoDraw = True
130.2550 	DATA 	Keypress: s
131.2503 	EXP 	New trial (rep=0, index=7): {'sign': '¥ £', 'corrAns': 'k', 'Pic': 'source/negative/1280.JPG'}
131.2729 	EXP 	feedback_01: autoDraw = False
131.2729 	EXP 	feedback_01: autoDraw = False
131.2729 	EXP 	text_3: height = 0.05
131.2729 	EXP 	text_3: height = 0.05
131.2729 	EXP 	text_3: height = 0.05
131.2729 	EXP 	text_3: text = '¥ £'
131.2729 	EXP 	image: image = 'source/negative/1280.JPG'
131.2729 	EXP 	hintext: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
131.2729 	EXP 	Leftlabel: text = 'No'
131.2729 	EXP 	Rightlabel: text = 'Yes'
131.2729 	EXP 	text_3: autoDraw = True
131.2729 	EXP 	hintext: autoDraw = True
131.2729 	EXP 	Leftlabel: autoDraw = True
131.2729 	EXP 	Rightlabel: autoDraw = True
131.7520 	EXP 	image: autoDraw = True
131.7759 	EXP 	text_3: autoDraw = False
132.0789 	EXP 	text_3: autoDraw = False
132.0789 	EXP 	image: autoDraw = False
132.0789 	EXP 	hintext: autoDraw = False
132.0789 	EXP 	Leftlabel: autoDraw = False
132.0789 	EXP 	Rightlabel: autoDraw = False
132.0789 	EXP 	feedback_01: foreColor = <psychopy.colors.Color: red, alpha=1.0>
132.0789 	EXP 	feedback_01: height = 0.1
132.0789 	EXP 	feedback_01: height = 0.1
132.0789 	EXP 	feedback_01: height = 0.1
132.0789 	EXP 	feedback_01: text = 'Oops! That was wrong\nX'
132.0789 	EXP 	feedback_01: autoDraw = True
132.0798 	DATA 	Keypress: s
133.0962 	EXP 	feedback_01: autoDraw = False
133.0962 	EXP 	feedback_01: autoDraw = False
133.0962 	EXP 	text_4: height = 0.05
133.0962 	EXP 	text_4: height = 0.05
133.0962 	EXP 	text_4: height = 0.05
133.0962 	EXP 	text_4: text = '3-back\n\n好了，准备开始正式测试了吗？\n如果你看到的符号对和之前第三项相匹配，\n请在3.5秒内按下 "K"键。\n\n否则请按"S"键。\n\n如果你准备好了，\n请按任何键开始实验。'
133.0962 	EXP 	text_4: autoDraw = True
133.4746 	EXP 	Imported nag_3.xlsx as conditions, 23 conditions, 3 params
133.4749 	EXP 	Created sequence: sequential, trialTypes=23, nReps=1, seed=None
133.4751 	EXP 	New trial (rep=0, index=0): {'sign': '§ £', 'corrAns': 'None', 'Pic': 'source/negative/6250_1.JPG'}
133.4962 	EXP 	text_4: autoDraw = False
133.4962 	EXP 	text_6: text = '§ £'
133.4962 	EXP 	image_2: image = 'source/negative/6250_1.JPG'
133.4962 	EXP 	Leftlabel_2: text = 'No'
133.4962 	EXP 	Rightlabel_2: text = 'Yes'
133.4962 	EXP 	hintext_2: height = 0.04
133.4962 	EXP 	hintext_2: height = 0.04
133.4962 	EXP 	hintext_2: height = 0.04
133.4962 	EXP 	hintext_2: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
133.4962 	EXP 	text_6: autoDraw = True
133.4962 	EXP 	Leftlabel_2: autoDraw = True
133.4962 	EXP 	Leftlabel_2: autoDraw = False
133.4962 	EXP 	Rightlabel_2: autoDraw = True
133.4962 	EXP 	Rightlabel_2: autoDraw = False
133.4962 	EXP 	hintext_2: autoDraw = True
133.4962 	EXP 	hintext_2: autoDraw = False
133.4972 	DATA 	Keypress: space
133.9704 	EXP 	image_2: autoDraw = True
134.0009 	EXP 	text_6: autoDraw = False
136.9649 	EXP 	New trial (rep=0, index=1): {'sign': '¥ £', 'corrAns': 'None', 'Pic': 'source/negative/3530.JPG'}
136.9819 	EXP 	image_2: autoDraw = False
136.9819 	EXP 	text_6: autoDraw = False
136.9819 	EXP 	image_2: autoDraw = False
136.9819 	EXP 	Leftlabel_2: autoDraw = False
136.9819 	EXP 	Rightlabel_2: autoDraw = False
136.9819 	EXP 	hintext_2: autoDraw = False
136.9819 	EXP 	text_6: height = 0.05
136.9819 	EXP 	text_6: height = 0.05
136.9819 	EXP 	text_6: height = 0.05
136.9819 	EXP 	text_6: text = '¥ £'
136.9819 	EXP 	image_2: image = 'source/negative/3530.JPG'
136.9819 	EXP 	Leftlabel_2: text = 'No'
136.9819 	EXP 	Rightlabel_2: text = 'Yes'
136.9819 	EXP 	hintext_2: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
136.9819 	EXP 	text_6: autoDraw = True
136.9819 	EXP 	Leftlabel_2: autoDraw = True
136.9819 	EXP 	Leftlabel_2: autoDraw = False
136.9819 	EXP 	Rightlabel_2: autoDraw = True
136.9819 	EXP 	Rightlabel_2: autoDraw = False
136.9819 	EXP 	hintext_2: autoDraw = True
136.9819 	EXP 	hintext_2: autoDraw = False
137.4676 	EXP 	image_2: autoDraw = True
137.4850 	EXP 	text_6: autoDraw = False
140.4621 	EXP 	New trial (rep=0, index=2): {'sign': '§ ‡', 'corrAns': 'None', 'Pic': 'source/negative/9404.JPG'}
140.4786 	EXP 	image_2: autoDraw = False
140.4786 	EXP 	text_6: autoDraw = False
140.4786 	EXP 	image_2: autoDraw = False
140.4786 	EXP 	Leftlabel_2: autoDraw = False
140.4786 	EXP 	Rightlabel_2: autoDraw = False
140.4786 	EXP 	hintext_2: autoDraw = False
140.4786 	EXP 	text_6: height = 0.05
140.4786 	EXP 	text_6: height = 0.05
140.4786 	EXP 	text_6: height = 0.05
140.4786 	EXP 	text_6: text = '§ ‡'
140.4786 	EXP 	image_2: image = 'source/negative/9404.JPG'
140.4786 	EXP 	Leftlabel_2: text = 'No'
140.4786 	EXP 	Rightlabel_2: text = 'Yes'
140.4786 	EXP 	hintext_2: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
140.4786 	EXP 	text_6: autoDraw = True
140.4786 	EXP 	Leftlabel_2: autoDraw = True
140.4786 	EXP 	Leftlabel_2: autoDraw = False
140.4786 	EXP 	Rightlabel_2: autoDraw = True
140.4786 	EXP 	Rightlabel_2: autoDraw = False
140.4786 	EXP 	hintext_2: autoDraw = True
140.4786 	EXP 	hintext_2: autoDraw = False
140.9638 	EXP 	image_2: autoDraw = True
140.9818 	EXP 	text_6: autoDraw = False
143.9589 	EXP 	New trial (rep=0, index=3): {'sign': '‡ #', 'corrAns': 's', 'Pic': 'source/negative/1945.JPG'}
143.9817 	EXP 	image_2: autoDraw = False
143.9817 	EXP 	text_6: autoDraw = False
143.9817 	EXP 	image_2: autoDraw = False
143.9817 	EXP 	Leftlabel_2: autoDraw = False
143.9817 	EXP 	Rightlabel_2: autoDraw = False
143.9817 	EXP 	hintext_2: autoDraw = False
143.9817 	EXP 	text_6: height = 0.05
143.9817 	EXP 	text_6: height = 0.05
143.9817 	EXP 	text_6: height = 0.05
143.9817 	EXP 	text_6: text = '‡ #'
143.9817 	EXP 	image_2: image = 'source/negative/1945.JPG'
143.9817 	EXP 	Leftlabel_2: text = 'No'
143.9817 	EXP 	Rightlabel_2: text = 'Yes'
143.9817 	EXP 	hintext_2: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
143.9817 	EXP 	text_6: autoDraw = True
143.9817 	EXP 	Leftlabel_2: autoDraw = True
143.9817 	EXP 	Rightlabel_2: autoDraw = True
143.9817 	EXP 	hintext_2: autoDraw = True
144.4611 	EXP 	image_2: autoDraw = True
144.4852 	EXP 	text_6: autoDraw = False
144.7534 	EXP 	New trial (rep=0, index=4): {'sign': '¥ £', 'corrAns': 'k', 'Pic': 'source/negative/2752.JPG'}
144.7694 	EXP 	text_6: autoDraw = False
144.7694 	EXP 	image_2: autoDraw = False
144.7694 	EXP 	Leftlabel_2: autoDraw = False
144.7694 	EXP 	Rightlabel_2: autoDraw = False
144.7694 	EXP 	hintext_2: autoDraw = False
144.7694 	EXP 	text_6: height = 0.05
144.7694 	EXP 	text_6: height = 0.05
144.7694 	EXP 	text_6: height = 0.05
144.7694 	EXP 	text_6: text = '¥ £'
144.7694 	EXP 	image_2: image = 'source/negative/2752.JPG'
144.7694 	EXP 	Leftlabel_2: text = 'No'
144.7694 	EXP 	Rightlabel_2: text = 'Yes'
144.7694 	EXP 	hintext_2: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
144.7694 	EXP 	text_6: autoDraw = True
144.7694 	EXP 	Leftlabel_2: autoDraw = True
144.7694 	EXP 	Rightlabel_2: autoDraw = True
144.7694 	EXP 	hintext_2: autoDraw = True
144.7712 	DATA 	Keypress: s
145.2549 	EXP 	image_2: autoDraw = True
145.2731 	EXP 	text_6: autoDraw = False
145.7536 	EXP 	New trial (rep=0, index=5): {'sign': '¥ £', 'corrAns': 's', 'Pic': 'source/negative/9571.JPG'}
145.7695 	EXP 	text_6: autoDraw = False
145.7695 	EXP 	image_2: autoDraw = False
145.7695 	EXP 	Leftlabel_2: autoDraw = False
145.7695 	EXP 	Rightlabel_2: autoDraw = False
145.7695 	EXP 	hintext_2: autoDraw = False
145.7695 	EXP 	text_6: text = '¥ £'
145.7695 	EXP 	image_2: image = 'source/negative/9571.JPG'
145.7695 	EXP 	Leftlabel_2: text = 'No'
145.7695 	EXP 	Rightlabel_2: text = 'Yes'
145.7695 	EXP 	hintext_2: text = '你看到的符号对和前第3项相匹配吗？\n\n如果是，请按"K"键，\n反之请按"S"键。'
145.7695 	EXP 	text_6: autoDraw = True
145.7695 	EXP 	Leftlabel_2: autoDraw = True
145.7695 	EXP 	Rightlabel_2: autoDraw = True
145.7695 	EXP 	hintext_2: autoDraw = True
145.7713 	DATA 	Keypress: k
146.2547 	EXP 	image_2: autoDraw = True
146.2730 	EXP 	text_6: autoDraw = False
147.2438 	EXP 	New trial (rep=0, index=6): {'sign': '‡ #', 'corrAns': 'k', 'Pic': 'source/negative/1052.JPG'}
147.2600 	EXP 	text_6: autoDraw = False
147.2600 	EXP 	image_2: autoDraw = False
147.2600 	EXP 	Leftlabel_2: autoDraw = False
147.2600 	EXP 	Rightlabel_2: autoDraw = False
147.2600 	EXP 	hintext_2: autoDraw = False
